0.059524, 0.055556, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.059524, 0.000000, 0.000000, 0.003968, 0.027778, 0.055556, 0.083333, 0.115079, 0.138889, 0.138889, 0.115079, 0.083333, 0.055556, 0.000000, 0.003968, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.003968
0.054233, 0.046296, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.054233, 0.000000, 0.000000, 0.007937, 0.000000, 0.027778, 0.055556, 0.091270, 0.111111, 0.166667, 0.146825, 0.111111, 0.083333, 0.027778, 0.007937, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.007937
0.048942, 0.037037, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.048942, 0.000000, 0.000000, 0.011905, 0.000000, 0.000000, 0.027778, 0.067460, 0.083333, 0.138889, 0.178571, 0.138889, 0.111111, 0.055556, 0.039683, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.011905
0.043651, 0.027778, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.043651, 0.000000, 0.000000, 0.015873, 0.000000, 0.000000, 0.000000, 0.043651, 0.055556, 0.111111, 0.154762, 0.166667, 0.138889, 0.083333, 0.071429, 0.027778, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.015873
0.038360, 0.018519, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.038360, 0.000000, 0.000000, 0.019841, 0.000000, 0.000000, 0.000000, 0.019841, 0.027778, 0.083333, 0.130952, 0.138889, 0.166667, 0.111111, 0.103175, 0.055556, 0.027778, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.019841
0.033069, 0.009259, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.033069, 0.000000, 0.000000, 0.023810, 0.000000, 0.000000, 0.000000, 0.023810, 0.000000, 0.055556, 0.107143, 0.111111, 0.138889, 0.138889, 0.134921, 0.083333, 0.055556, 0.027778, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.023810
0.019841, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.019841, 0.000000, 0.000000, 0.019841, 0.000000, 0.000000, 0.000000, 0.019841, 0.000000, 0.000000, 0.047619, 0.055556, 0.083333, 0.111111, 0.186508, 0.138889, 0.111111, 0.083333, 0.055556, 0.027778, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.019841
0.011905, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039683, 0.000000, 0.000000, 0.011905, 0.000000, 0.000000, 0.000000, 0.011905, 0.000000, 0.000000, 0.011905, 0.027778, 0.055556, 0.111111, 0.150794, 0.166667, 0.138889, 0.111111, 0.083333, 0.055556, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.011905
0.007937, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.063492, 0.000000, 0.000000, 0.007937, 0.000000, 0.000000, 0.000000, 0.007937, 0.000000, 0.000000, 0.007937, 0.000000, 0.027778, 0.083333, 0.119048, 0.138889, 0.166667, 0.138889, 0.111111, 0.083333, 0.000000, 0.027778, 0.000000, 0.000000, 0.000000, 0.000000, 0.007937
0.003968, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.087302, 0.000000, 0.000000, 0.003968, 0.000000, 0.000000, 0.000000, 0.003968, 0.000000, 0.000000, 0.003968, 0.000000, 0.000000, 0.055556, 0.087302, 0.111111, 0.138889, 0.166667, 0.138889, 0.111111, 0.000000, 0.055556, 0.027778, 0.000000, 0.000000, 0.000000, 0.003968
0.009259, 0.009259, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.120370, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.027778, 0.055556, 0.083333, 0.111111, 0.138889, 0.166667, 0.138889, 0.000000, 0.083333, 0.055556, 0.000000, 0.000000, 0.000000
0.027778, 0.027778, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.027778, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.027778, 0.055556, 0.083333, 0.111111, 0.138889, 0.166667, 0.138889, 0.111111, 0.055556, 0.027778, 0.000000, 0.000000
0.042328, 0.038360, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.042328, 0.000000, 0.000000, 0.003968, 0.000000, 0.000000, 0.000000, 0.003968, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.003968, 0.000000, 0.027778, 0.055556, 0.083333, 0.111111, 0.138889, 0.166667, 0.138889, 0.083333, 0.055556, 0.000000, 0.003968
0.056878, 0.048942, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.056878, 0.000000, 0.000000, 0.007937, 0.000000, 0.000000, 0.000000, 0.007937, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.007937, 0.000000, 0.000000, 0.027778, 0.055556, 0.083333, 0.111111, 0.138889, 0.166667, 0.111111, 0.083333, 0.027778, 0.007937
0.071429, 0.059524, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.071429, 0.000000, 0.000000, 0.011905, 0.000000, 0.000000, 0.000000, 0.011905, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.011905, 0.000000, 0.000000, 0.000000, 0.027778, 0.055556, 0.083333, 0.111111, 0.138889, 0.138889, 0.111111, 0.055556, 0.039683
0.095238, 0.051587, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.067460, 0.000000, 0.000000, 0.015873, 0.000000, 0.000000, 0.000000, 0.015873, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.015873, 0.000000, 0.000000, 0.000000, 0.000000, 0.027778, 0.055556, 0.083333, 0.111111, 0.166667, 0.138889, 0.083333, 0.071429
0.119048, 0.071429, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.063492, 0.000000, 0.000000, 0.019841, 0.000000, 0.000000, 0.000000, 0.019841, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.019841, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.027778, 0.055556, 0.083333, 0.138889, 0.166667, 0.111111, 0.103175
0.142857, 0.091270, 0.027778, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.059524, 0.000000, 0.000000, 0.023810, 0.000000, 0.000000, 0.000000, 0.023810, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.023810, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.027778, 0.055556, 0.111111, 0.138889, 0.138889, 0.134921
0.160053, 0.116402, 0.027778, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.048942, 0.000000, 0.000000, 0.015873, 0.000000, 0.000000, 0.000000, 0.015873, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.015873, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.055556, 0.083333, 0.138889, 0.166667, 0.154762
0.210317, 0.170635, 0.111111, 0.055556, 0.027778, 0.000000, 0.000000, 0.000000, 0.043651, 0.000000, 0.000000, 0.011905, 0.000000, 0.000000, 0.000000, 0.011905, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.011905, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.027778, 0.055556, 0.111111, 0.150794
0.190476, 0.214286, 0.111111, 0.083333, 0.055556, 0.027778, 0.000000, 0.000000, 0.051587, 0.000000, 0.000000, 0.003968, 0.000000, 0.000000, 0.000000, 0.003968, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.003968, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.055556, 0.083333, 0.115079
0.142857, 0.166667, 0.138889, 0.142857, 0.111111, 0.083333, 0.055556, 0.000000, 0.059524, 0.000000, 0.000000, 0.003968, 0.000000, 0.000000, 0.000000, 0.003968, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.003968, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.027778, 0.059524
0.104497, 0.120370, 0.138889, 0.178571, 0.138889, 0.111111, 0.055556, 0.027778, 0.048942, 0.000000, 0.000000, 0.011905, 0.000000, 0.000000, 0.000000, 0.011905, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.011905, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.039683
0.071429, 0.083333, 0.111111, 0.154762, 0.166667, 0.138889, 0.083333, 0.055556, 0.043651, 0.000000, 0.027778, 0.015873, 0.000000, 0.000000, 0.000000, 0.015873, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.015873, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.015873
0.038360, 0.046296, 0.083333, 0.130952, 0.138889, 0.166667, 0.111111, 0.083333, 0.038360, 0.000000, 0.055556, 0.047619, 0.000000, 0.000000, 0.000000, 0.019841, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.019841, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.019841
